,사용일,호선,역명,sta_no,상하선,time,count
1833,평일,2,잠실,216,2,18,982.4
1834,평일,2,잠실,216,2,19,788.8
1835,평일,2,잠실,216,2,20,632.0
1836,평일,2,잠실,216,2,21,780.8
1837,평일,2,잠실,216,2,22,836.8
1838,평일,2,잠실,216,2,23,488.8
1839,평일,2,잠실,216,2,24,162.39999999999998
1840,평일,2,잠실나루,215,1,05,268.8
1841,평일,2,잠실나루,215,1,06,264.8
1842,평일,2,잠실나루,215,1,07,574.4
1843,평일,2,잠실나루,215,1,08,1136.0
1844,평일,2,잠실나루,215,1,09,719.2
1845,평일,2,잠실나루,215,1,10,436.0
1846,평일,2,잠실나루,215,1,11,504.8
1847,평일,2,잠실나루,215,1,12,548.0
1848,평일,2,잠실나루,215,1,13,563.2
1849,평일,2,잠실나루,215,1,14,532.8
1850,평일,2,잠실나루,215,1,15,600.0
1851,평일,2,잠실나루,215,1,16,599.2
1852,평일,2,잠실나루,215,1,17,578.4000000000001
1853,평일,2,잠실나루,215,1,18,661.6
1854,평일,2,잠실나루,215,1,19,464.0
1855,평일,2,잠실나루,215,1,20,352.0
1856,평일,2,잠실나루,215,1,21,438.4
1857,평일,2,잠실나루,215,1,22,452.80000000000007
1858,평일,2,잠실나루,215,1,23,305.6
1859,평일,2,잠실나루,215,1,24,251.2
1860,평일,2,잠실나루,215,2,05,268.8
1861,평일,2,잠실나루,215,2,06,266.4
1862,평일,2,잠실나루,215,2,07,576.8
1863,평일,2,잠실나루,215,2,08,584.8000000000001
1864,평일,2,잠실나루,215,2,09,361.59999999999997
1865,평일,2,잠실나루,215,2,10,301.59999999999997
1866,평일,2,잠실나루,215,2,11,433.6
1867,평일,2,잠실나루,215,2,12,460.79999999999995
1868,평일,2,잠실나루,215,2,13,494.4
1869,평일,2,잠실나루,215,2,14,484.8
1870,평일,2,잠실나루,215,2,15,593.5999999999999
1871,평일,2,잠실나루,215,2,16,644.0
1872,평일,2,잠실나루,215,2,17,696.8
1873,평일,2,잠실나루,215,2,18,984.0
1874,평일,2,잠실나루,215,2,19,778.3999999999999
1875,평일,2,잠실나루,215,2,20,623.2
1876,평일,2,잠실나루,215,2,21,748.8
1877,평일,2,잠실나루,215,2,22,802.4000000000001
1878,평일,2,잠실나루,215,2,23,456.8
1879,평일,2,잠실나루,215,2,24,148.0
1880,평일,2,잠실새내,217,1,05,385.6
1881,평일,2,잠실새내,217,1,06,355.2
1882,평일,2,잠실새내,217,1,07,928.8
1883,평일,2,잠실새내,217,1,08,1668.7999999999997
1884,평일,2,잠실새내,217,1,09,952.8
1885,평일,2,잠실새내,217,1,10,584.0
1886,평일,2,잠실새내,217,1,11,566.4
1887,평일,2,잠실새내,217,1,12,596.0
1888,평일,2,잠실새내,217,1,13,663.2
1889,평일,2,잠실새내,217,1,14,591.2
1890,평일,2,잠실새내,217,1,15,639.2
1891,평일,2,잠실새내,217,1,16,635.2
1892,평일,2,잠실새내,217,1,17,681.5999999999999
1893,평일,2,잠실새내,217,1,18,765.5999999999999
1894,평일,2,잠실새내,217,1,19,482.40000000000003
1895,평일,2,잠실새내,217,1,20,380.79999999999995
1896,평일,2,잠실새내,217,1,21,503.2
1897,평일,2,잠실새내,217,1,22,460.80000000000007
1898,평일,2,잠실새내,217,1,23,240.79999999999998
1899,평일,2,잠실새내,217,1,24,141.60000000000002
1900,평일,2,잠실새내,217,2,05,248.0
1901,평일,2,잠실새내,217,2,06,291.20000000000005
1902,평일,2,잠실새내,217,2,07,492.0
1903,평일,2,잠실새내,217,2,08,538.4
1904,평일,2,잠실새내,217,2,09,435.2
1905,평일,2,잠실새내,217,2,10,320.79999999999995
1906,평일,2,잠실새내,217,2,11,460.79999999999995
1907,평일,2,잠실새내,217,2,12,513.6
1908,평일,2,잠실새내,217,2,13,542.4
1909,평일,2,잠실새내,217,2,14,569.5999999999999
1910,평일,2,잠실새내,217,2,15,665.6
1911,평일,2,잠실새내,217,2,16,756.8
1912,평일,2,잠실새내,217,2,17,806.4
1913,평일,2,잠실새내,217,2,18,1292.8000000000002
1914,평일,2,잠실새내,217,2,19,1022.4
1915,평일,2,잠실새내,217,2,20,776.0
1916,평일,2,잠실새내,217,2,21,972.8000000000001
1917,평일,2,잠실새내,217,2,22,1104.8000000000002
1918,평일,2,잠실새내,217,2,23,744.8
1919,평일,2,잠실새내,217,2,24,262.4
1920,평일,2,종합운동장,218,1,05,412.8
1921,평일,2,종합운동장,218,1,06,322.4
1922,평일,2,종합운동장,218,1,07,841.5999999999999
1923,평일,2,종합운동장,218,1,08,1599.2
1924,평일,2,종합운동장,218,1,09,941.5999999999999
1925,평일,2,종합운동장,218,1,10,578.4
1926,평일,2,종합운동장,218,1,11,558.4
1927,평일,2,종합운동장,218,1,12,577.5999999999999
1928,평일,2,종합운동장,218,1,13,633.6000000000001
1929,평일,2,종합운동장,218,1,14,568.8
1930,평일,2,종합운동장,218,1,15,613.5999999999999
1931,평일,2,종합운동장,218,1,16,611.2
1932,평일,2,종합운동장,218,1,17,656.8
1933,평일,2,종합운동장,218,1,18,718.4000000000001
1934,평일,2,종합운동장,218,1,19,455.2
1935,평일,2,종합운동장,218,1,20,352.8
1936,평일,2,종합운동장,218,1,21,484.0
1937,평일,2,종합운동장,218,1,22,442.40000000000003
1938,평일,2,종합운동장,218,1,23,228.0
1939,평일,2,종합운동장,218,1,24,132.8
1940,평일,2,종합운동장,218,2,05,203.2
1941,평일,2,종합운동장,218,2,06,270.40000000000003
1942,평일,2,종합운동장,218,2,07,419.2
1943,평일,2,종합운동장,218,2,08,471.2
1944,평일,2,종합운동장,218,2,09,395.20000000000005
1945,평일,2,종합운동장,218,2,10,316.79999999999995
1946,평일,2,종합운동장,218,2,11,440.79999999999995
1947,평일,2,종합운동장,218,2,12,495.20000000000005
1948,평일,2,종합운동장,218,2,13,536.0
1949,평일,2,종합운동장,218,2,14,572.8
1950,평일,2,종합운동장,218,2,15,669.5999999999999
1951,평일,2,종합운동장,218,2,16,761.6
1952,평일,2,종합운동장,218,2,17,817.6000000000001
1953,평일,2,종합운동장,218,2,18,1335.1999999999998
1954,평일,2,종합운동장,218,2,19,1083.2
1955,평일,2,종합운동장,218,2,20,788.8
1956,평일,2,종합운동장,218,2,21,987.1999999999999
1957,평일,2,종합운동장,218,2,22,1111.1999999999998
1958,평일,2,종합운동장,218,2,23,728.8
1959,평일,2,종합운동장,218,2,24,244.8
1960,평일,2,충정로,243,1,05,339.20000000000005
1961,평일,2,충정로,243,1,06,421.59999999999997
1962,평일,2,충정로,243,1,07,926.4
1963,평일,2,충정로,243,1,08,1617.6000000000004
1964,평일,2,충정로,243,1,09,814.4000000000001
1965,평일,2,충정로,243,1,10,599.2
1966,평일,2,충정로,243,1,11,693.5999999999999
1967,평일,2,충정로,243,1,12,666.3999999999999
1968,평일,2,충정로,243,1,13,742.4000000000001
1969,평일,2,충정로,243,1,14,665.5999999999999
1970,평일,2,충정로,243,1,15,680.0
1971,평일,2,충정로,243,1,16,744.8
1972,평일,2,충정로,243,1,17,727.1999999999999
1973,평일,2,충정로,243,1,18,761.5999999999999
1974,평일,2,충정로,243,1,19,549.5999999999999
1975,평일,2,충정로,243,1,20,379.20000000000005
1976,평일,2,충정로,243,1,21,604.0
1977,평일,2,충정로,243,1,22,692.0
1978,평일,2,충정로,243,1,23,630.4000000000001
1979,평일,2,충정로,243,1,24,158.40000000000003
1980,평일,2,충정로,243,2,05,200.0
1981,평일,2,충정로,243,2,06,254.39999999999998
1982,평일,2,충정로,243,2,07,460.79999999999995
1983,평일,2,충정로,243,2,08,538.4
1984,평일,2,충정로,243,2,09,407.20000000000005
1985,평일,2,충정로,243,2,10,387.2
1986,평일,2,충정로,243,2,11,533.5999999999999
1987,평일,2,충정로,243,2,12,562.4000000000001
1988,평일,2,충정로,243,2,13,621.6
1989,평일,2,충정로,243,2,14,636.8000000000001
1990,평일,2,충정로,243,2,15,690.4000000000001
1991,평일,2,충정로,243,2,16,730.4
1992,평일,2,충정로,243,2,17,907.2
1993,평일,2,충정로,243,2,18,1639.1999999999998
1994,평일,2,충정로,243,2,19,997.6
1995,평일,2,충정로,243,2,20,906.3999999999999
1996,평일,2,충정로,243,2,21,821.6000000000001
1997,평일,2,충정로,243,2,22,940.0
1998,평일,2,충정로,243,2,23,576.0
1999,평일,2,충정로,243,2,24,210.39999999999998
2000,평일,2,한양대,209,1,05,324.80000000000007
2001,평일,2,한양대,209,1,06,348.0
2002,평일,2,한양대,209,1,07,582.4
2003,평일,2,한양대,209,1,08,1029.6
2004,평일,2,한양대,209,1,09,493.59999999999997
2005,평일,2,한양대,209,1,10,331.2
2006,평일,2,한양대,209,1,11,500.0
2007,평일,2,한양대,209,1,12,532.0
2008,평일,2,한양대,209,1,13,568.8
2009,평일,2,한양대,209,1,14,586.4000000000001
2010,평일,2,한양대,209,1,15,646.4
2011,평일,2,한양대,209,1,16,701.5999999999999
2012,평일,2,한양대,209,1,17,787.2
2013,평일,2,한양대,209,1,18,888.0
2014,평일,2,한양대,209,1,19,576.0
2015,평일,2,한양대,209,1,20,354.4
2016,평일,2,한양대,209,1,21,500.0
2017,평일,2,한양대,209,1,22,567.1999999999999
2018,평일,2,한양대,209,1,23,467.2
2019,평일,2,한양대,209,1,24,152.8
2020,평일,2,한양대,209,2,05,206.4
2021,평일,2,한양대,209,2,06,224.00000000000003
2022,평일,2,한양대,209,2,07,692.8
2023,평일,2,한양대,209,2,08,741.5999999999999
2024,평일,2,한양대,209,2,09,505.59999999999997
2025,평일,2,한양대,209,2,10,391.20000000000005
2026,평일,2,한양대,209,2,11,524.0
2027,평일,2,한양대,209,2,12,506.4000000000001
2028,평일,2,한양대,209,2,13,514.4
2029,평일,2,한양대,209,2,14,549.6
2030,평일,2,한양대,209,2,15,604.0
2031,평일,2,한양대,209,2,16,576.0
2032,평일,2,한양대,209,2,17,631.2
2033,평일,2,한양대,209,2,18,1008.8
2034,평일,2,한양대,209,2,19,706.4
2035,평일,2,한양대,209,2,20,664.0000000000001
2036,평일,2,한양대,209,2,21,595.2
2037,평일,2,한양대,209,2,22,737.5999999999999
2038,평일,2,한양대,209,2,23,377.6
2039,평일,2,한양대,209,2,24,123.19999999999999
2040,평일,2,합정,238,1,05,368.00000000000006
2041,평일,2,합정,238,1,06,456.0
2042,평일,2,합정,238,1,07,920.0
2043,평일,2,합정,238,1,08,1554.4
2044,평일,2,합정,238,1,09,936.0
2045,평일,2,합정,238,1,10,776.0
2046,평일,2,합정,238,1,11,720.0000000000001
2047,평일,2,합정,238,1,12,740.0
2048,평일,2,합정,238,1,13,735.2
2049,평일,2,합정,238,1,14,640.0
2050,평일,2,합정,238,1,15,564.0
2051,평일,2,합정,238,1,16,608.8
2052,평일,2,합정,238,1,17,643.2
2053,평일,2,합정,238,1,18,796.8
2054,평일,2,합정,238,1,19,567.2
2055,평일,2,합정,238,1,20,333.6
2056,평일,2,합정,238,1,21,412.8
2057,평일,2,합정,238,1,22,408.0
2058,평일,2,합정,238,1,23,380.80000000000007
2059,평일,2,합정,238,1,24,125.6
2060,평일,2,합정,238,2,05,355.20000000000005
2061,평일,2,합정,238,2,06,445.6
2062,평일,2,합정,238,2,07,769.6
2063,평일,2,합정,238,2,08,1052.0
2064,평일,2,합정,238,2,09,400.79999999999995
2065,평일,2,합정,238,2,10,356.79999999999995
2066,평일,2,합정,238,2,11,451.20000000000005
2067,평일,2,합정,238,2,12,492.79999999999995
2068,평일,2,합정,238,2,13,590.4000000000001
2069,평일,2,합정,238,2,14,592.0
2070,평일,2,합정,238,2,15,648.8
2071,평일,2,합정,238,2,16,807.2
2072,평일,2,합정,238,2,17,972.0
2073,평일,2,합정,238,2,18,1459.1999999999998
2074,평일,2,합정,238,2,19,1022.4
2075,평일,2,합정,238,2,20,985.6
2076,평일,2,합정,238,2,21,1126.4
2077,평일,2,합정,238,2,22,1447.9999999999998
2078,평일,2,합정,238,2,23,992.8000000000001
2079,평일,2,합정,238,2,24,319.20000000000005
2080,평일,2,홍대입구,239,1,05,328.0
2081,평일,2,홍대입구,239,1,06,420.8
2082,평일,2,홍대입구,239,1,07,993.6
2083,평일,2,홍대입구,239,1,08,1638.3999999999999
2084,평일,2,홍대입구,239,1,09,916.8
2085,평일,2,홍대입구,239,1,10,755.1999999999999
2086,평일,2,홍대입구,239,1,11,732.0
2087,평일,2,홍대입구,239,1,12,733.6000000000001
2088,평일,2,홍대입구,239,1,13,727.1999999999999
2089,평일,2,홍대입구,239,1,14,634.4000000000001
2090,평일,2,홍대입구,239,1,15,572.8
2091,평일,2,홍대입구,239,1,16,605.6
2092,평일,2,홍대입구,239,1,17,625.6
2093,평일,2,홍대입구,239,1,18,714.4
2094,평일,2,홍대입구,239,1,19,489.6
2095,평일,2,홍대입구,239,1,20,327.2
2096,평일,2,홍대입구,239,1,21,483.19999999999993
2097,평일,2,홍대입구,239,1,22,553.6
2098,평일,2,홍대입구,239,1,23,483.2
2099,평일,2,홍대입구,239,1,24,148.0
2100,평일,2,홍대입구,239,2,05,283.2
2101,평일,2,홍대입구,239,2,06,284.0
2102,평일,2,홍대입구,239,2,07,509.6
2103,평일,2,홍대입구,239,2,08,652.0
2104,평일,2,홍대입구,239,2,09,287.20000000000005
2105,평일,2,홍대입구,239,2,10,269.6
2106,평일,2,홍대입구,239,2,11,404.0
2107,평일,2,홍대입구,239,2,12,433.6
2108,평일,2,홍대입구,239,2,13,522.4
2109,평일,2,홍대입구,239,2,14,552.0
2110,평일,2,홍대입구,239,2,15,618.4000000000001
2111,평일,2,홍대입구,239,2,16,755.2
2112,평일,2,홍대입구,239,2,17,868.0
2113,평일,2,홍대입구,239,2,18,1366.4
2114,평일,2,홍대입구,239,2,19,928.8
2115,평일,2,홍대입구,239,2,20,936.0
2116,평일,2,홍대입구,239,2,21,984.8
2117,평일,2,홍대입구,239,2,22,1271.2
2118,평일,2,홍대입구,239,2,23,877.6
2119,평일,2,홍대입구,239,2,24,291.2
2120,평일,3,가락시장,340,1,05,147.2
2121,평일,3,가락시장,340,1,06,266.4
2122,평일,3,가락시장,340,1,07,504.00000000000006
2123,평일,3,가락시장,340,1,08,656.8
2124,평일,3,가락시장,340,1,09,307.2
2125,평일,3,가락시장,340,1,10,241.6
2126,평일,3,가락시장,340,1,11,230.40000000000003
2127,평일,3,가락시장,340,1,12,242.4
2128,평일,3,가락시장,340,1,13,203.2
2129,평일,3,가락시장,340,1,14,233.6
2130,평일,3,가락시장,340,1,15,186.4
2131,평일,3,가락시장,340,1,16,236.80000000000004
2132,평일,3,가락시장,340,1,17,293.6
2133,평일,3,가락시장,340,1,18,324.8
2134,평일,3,가락시장,340,1,19,173.6
2135,평일,3,가락시장,340,1,20,115.19999999999999
2136,평일,3,가락시장,340,1,21,121.6
2137,평일,3,가락시장,340,1,22,113.60000000000001
2138,평일,3,가락시장,340,1,23,86.4
2139,평일,3,가락시장,340,1,24,20.0
